ticker,zacks_x_ind_desc,comp_name,comp_name_2,country_code,market_val,pe_ratio_12m,price_per_sales,price_book,div_yield,cons_recom_curr,held_by_insiders_pct,held_by_institutions_pct,link,sector
LOKM,Unclassified,live-oak-mobility-acquisition,Live Oak Mobility Acquisition,United States,317.83,0,0,0,0,0,0,72.02,<a href='https://www.macrotrends.net/stocks/charts/LOKM/live-oak-mobility-acquisition/stock-price-history'>Live Oak Mobility Acquisition (LOKM)</a>,Unclassified
CLIN,Unclassified,clean-earth-acquisitions,Clean Earth Acquisitions,United States,317.78,0,0,0,0,0,24.27,64.37,<a href='https://www.macrotrends.net/stocks/charts/CLIN/clean-earth-acquisitions/stock-price-history'>Clean Earth Acquisitions (CLIN)</a>,Unclassified
AFTR,Unclassified,afternext-healthtech-acquisition,AfterNext HealthTech Acquisition,United States,315,0,0,0,0,0,0,74.71,<a href='https://www.macrotrends.net/stocks/charts/AFTR/afternext-healthtech-acquisition/stock-price-history'>AfterNext HealthTech Acquisition (AFTR)</a>,Unclassified
MTAC,Unclassified,medtech-acquisition,MedTech Acquisition,United States,314.69,0,0,0,0,0,20,74.91,<a href='https://www.macrotrends.net/stocks/charts/MTAC/medtech-acquisition/stock-price-history'>MedTech Acquisition (MTAC)</a>,Unclassified
JGGC,Unclassified,jaguar-global-growth-i,Jaguar Global Growth I,United States,314.03,0,0,0,0,0,0.41,70.38,<a href='https://www.macrotrends.net/stocks/charts/JGGC/jaguar-global-growth-i/stock-price-history'>Jaguar Global Growth I (JGGC)</a>,Unclassified
SCAQ,Unclassified,stratim-cloud-acquisition,Stratim Cloud Acquisition,United States,313.75,0,0,0,0,0,0,71.71,<a href='https://www.macrotrends.net/stocks/charts/SCAQ/stratim-cloud-acquisition/stock-price-history'>Stratim Cloud Acquisition (SCAQ)</a>,Unclassified
DMYS,Unclassified,dmy-technology-vi,DMY Technology VI,United States,311.66,0,0,0,0,0,0,65.32,<a href='https://www.macrotrends.net/stocks/charts/DMYS/dmy-technology-vi/stock-price-history'>DMY Technology VI (DMYS)</a>,Unclassified
ADAL,Unclassified,anthemis-digital-acquisitions-i,Anthemis Digital Acquisitions I,United States,310.63,0,0,0,0,0,23.81,68.28,<a href='https://www.macrotrends.net/stocks/charts/ADAL/anthemis-digital-acquisitions-i/stock-price-history'>Anthemis Digital Acquisitions I (ADAL)</a>,Unclassified
RRAC,Unclassified,rigel-resource-acquisition,Rigel Resource Acquisition,United States,309,0,0,0,0,0,20,85.17,<a href='https://www.macrotrends.net/stocks/charts/RRAC/rigel-resource-acquisition/stock-price-history'>Rigel Resource Acquisition (RRAC)</a>,Unclassified
STET,Unclassified,st-energy-transition-i,ST Energy Transition I,Bermuda,308.21,0,0,0,0,0,0.2,73.9,<a href='https://www.macrotrends.net/stocks/charts/STET/st-energy-transition-i/stock-price-history'>ST Energy Transition I (STET)</a>,Unclassified
NRAC,Unclassified,noble-rock-acquisition,Noble Rock Acquisition,United States,305.42,0,0,0,0,0,20,70.83,<a href='https://www.macrotrends.net/stocks/charts/NRAC/noble-rock-acquisition/stock-price-history'>Noble Rock Acquisition (NRAC)</a>,Unclassified
GIA,Unclassified,gigcapital5,GigCapital5,United States,304.02,0,0,0,0,0,22.1,12.62,<a href='https://www.macrotrends.net/stocks/charts/GIA/gigcapital5/stock-price-history'>GigCapital5 (GIA)</a>,Unclassified
AEAC,Unclassified,authentic-equity-acquisition,Authentic Equity Acquisition,United States,303.9,0,0,0,0,0,1.1,66.68,<a href='https://www.macrotrends.net/stocks/charts/AEAC/authentic-equity-acquisition/stock-price-history'>Authentic Equity Acquisition (AEAC)</a>,Unclassified
INAQ,Unclassified,insight-acquisition,Insight Acquisition,United States,303.3,0,0,0,0,0,20,78.86,<a href='https://www.macrotrends.net/stocks/charts/INAQ/insight-acquisition/stock-price-history'>Insight Acquisition (INAQ)</a>,Unclassified
THCP,Unclassified,thunder-bridge-capital-partners-iv,Thunder Bridge Capital Partners IV,United States,302.14,0,0,0,0,0,0,74.54,<a href='https://www.macrotrends.net/stocks/charts/THCP/thunder-bridge-capital-partners-iv/stock-price-history'>Thunder Bridge Capital Partners IV (THCP)</a>,Unclassified
CFFE,Unclassified,cf-acquisition-viii,CF Acquisition VIII,United States,302.11,0,0,0,0,0,23.49,24.42,<a href='https://www.macrotrends.net/stocks/charts/CFFE/cf-acquisition-viii/stock-price-history'>CF Acquisition VIII (CFFE)</a>,Unclassified
BIOS,Unclassified,bioplus-acquisition,BioPlus Acquisition,United States,301.31,0,0,0,0,0,0,72.81,<a href='https://www.macrotrends.net/stocks/charts/BIOS/bioplus-acquisition/stock-price-history'>BioPlus Acquisition (BIOS)</a>,Unclassified
MCAA,Unclassified,mountain-i-acquisition,Mountain I Acquisition,United States,298.71,0,0,0,0,0,0,65.61,<a href='https://www.macrotrends.net/stocks/charts/MCAA/mountain-i-acquisition/stock-price-history'>Mountain I Acquisition (MCAA)</a>,Unclassified
TOAC,Unclassified,talon-1-acquisition,Talon 1 Acquisition,United States,298.42,0,0,0,0,0,0,72.83,<a href='https://www.macrotrends.net/stocks/charts/TOAC/talon-1-acquisition/stock-price-history'>Talon 1 Acquisition (TOAC)</a>,Unclassified
CITE,Unclassified,cartica-acquisition,Cartica Acquisition,,298.14,0,0,0,0,0,0,63.75,<a href='https://www.macrotrends.net/stocks/charts/CITE/cartica-acquisition/stock-price-history'>Cartica Acquisition (CITE)</a>,Unclassified
SVFB,Unclassified,svf-investment-2,SVF Investment 2,United States,298.05,0,0,0,0,0,19.5,71.02,<a href='https://www.macrotrends.net/stocks/charts/SVFB/svf-investment-2/stock-price-history'>SVF Investment 2 (SVFB)</a>,Unclassified
BTWN,Unclassified,bridgetown-holdings,Bridgetown Holdings,China,297.88,22.59,0,0,0,0,19.2,0,<a href='https://www.macrotrends.net/stocks/charts/BTWN/bridgetown-holdings/stock-price-history'>Bridgetown Holdings (BTWN)</a>,Unclassified
PLAO,Unclassified,patria-latin-american-opportunity-acquisition,Patria Latin American Opportunity Acquisition,Cayman Islands,297.85,0,0,0,0,0,0,64.31,<a href='https://www.macrotrends.net/stocks/charts/PLAO/patria-latin-american-opportunity-acquisition/stock-price-history'>Patria Latin American Opportunity Acquisition (PLAO)</a>,Unclassified
DTRT,Unclassified,dtrt-health-acquisition,DTRT Health Acquisition,United States,297.71,0,0,0,0,0,20,72.33,<a href='https://www.macrotrends.net/stocks/charts/DTRT/dtrt-health-acquisition/stock-price-history'>DTRT Health Acquisition (DTRT)</a>,Unclassified
GAQ,Unclassified,generation-asia-i-acquisition,Generation Asia I Acquisition,Cayman Islands,297.65,0,0,0,0,0,13,59.51,<a href='https://www.macrotrends.net/stocks/charts/GAQ/generation-asia-i-acquisition/stock-price-history'>Generation Asia I Acquisition (GAQ)</a>,Unclassified
MEKA,Unclassified,meli-kaszek-pioneer,MELI Kaszek Pioneer,United States,297.55,0,0,0,0,0,0,57.19,<a href='https://www.macrotrends.net/stocks/charts/MEKA/meli-kaszek-pioneer/stock-price-history'>MELI Kaszek Pioneer (MEKA)</a>,Unclassified
WNNR,Unclassified,andretti-acquisition,Andretti Acquisition,United States,297.27,0,0,0,0,0,0.45,55.69,<a href='https://www.macrotrends.net/stocks/charts/WNNR/andretti-acquisition/stock-price-history'>Andretti Acquisition (WNNR)</a>,Unclassified
CORS,Unclassified,corsair-partnering,Corsair Partnering,United States,297.15,0,0,0,0,0,0,67.69,<a href='https://www.macrotrends.net/stocks/charts/CORS/corsair-partnering/stock-price-history'>Corsair Partnering (CORS)</a>,Unclassified
FRON,Unclassified,frontier-acquisition,Frontier Acquisition,United States,297.04,0,0,0,0,0,29.96,62.67,<a href='https://www.macrotrends.net/stocks/charts/FRON/frontier-acquisition/stock-price-history'>Frontier Acquisition (FRON)</a>,Unclassified
USCT,Unclassified,tkb-critical-technologies-1,TKB Critical Technologies 1,United States,296.99,0,0,0,0,0,0,73.02,<a href='https://www.macrotrends.net/stocks/charts/USCT/tkb-critical-technologies-1/stock-price-history'>TKB Critical Technologies 1 (USCT)</a>,Unclassified
TGR,Unclassified,kimbell-tiger-acquisition,Kimbell Tiger Acquisition,United States,296.73,0,0,0,0,0,0,62.3,<a href='https://www.macrotrends.net/stocks/charts/TGR/kimbell-tiger-acquisition/stock-price-history'>Kimbell Tiger Acquisition (TGR)</a>,Unclassified
DSAQ,Unclassified,direct-selling-acquisition,Direct Selling Acquisition,United States,296.56,0,0,0,0,0,0,73.57,<a href='https://www.macrotrends.net/stocks/charts/DSAQ/direct-selling-acquisition/stock-price-history'>Direct Selling Acquisition (DSAQ)</a>,Unclassified
TLGY,Unclassified,tlgy-acquisition,TLGY Acquisition,United States,296.13,0,0,0,0,0,18.9,64.68,<a href='https://www.macrotrends.net/stocks/charts/TLGY/tlgy-acquisition/stock-price-history'>TLGY Acquisition (TLGY)</a>,Unclassified
SVNA,Unclassified,7-acquisition,7 Acquisition,United States,296.13,0,0,0,0,0,20,68.32,<a href='https://www.macrotrends.net/stocks/charts/SVNA/7-acquisition/stock-price-history'>7 Acquisition (SVNA)</a>,Unclassified
PCCT,Unclassified,perception-capital-ii,Perception Capital II,United States,295.84,0,0,0,0,0,20,69.09,<a href='https://www.macrotrends.net/stocks/charts/PCCT/perception-capital-ii/stock-price-history'>Perception Capital II (PCCT)</a>,Unclassified
IRRX,Unclassified,integrated-rail-and-resources-acquisition,Integrated Rail And Resources Acquisition,United States,295.84,0,0,0,0,0,14.7,86.11,<a href='https://www.macrotrends.net/stocks/charts/IRRX/integrated-rail-and-resources-acquisition/stock-price-history'>Integrated Rail And Resources Acquisition (IRRX)</a>,Unclassified
CBRG,Unclassified,chain-bridge-i,Chain Bridge I,United States,295.84,0,0,0,0,0,0.42,64.84,<a href='https://www.macrotrends.net/stocks/charts/CBRG/chain-bridge-i/stock-price-history'>Chain Bridge I (CBRG)</a>,Unclassified
KAII,Unclassified,kismet-acquisition-two,Kismet Acquisition Two,United States,295.72,0,0,0,0,0,21.4,68.52,<a href='https://www.macrotrends.net/stocks/charts/KAII/kismet-acquisition-two/stock-price-history'>Kismet Acquisition Two (KAII)</a>,Unclassified
DPCS,Unclassified,dp-cap-acquisition-corp-i,DP Cap Acquisition Corp I,United States,295.55,0,0,0,0,0,10,68.22,<a href='https://www.macrotrends.net/stocks/charts/DPCS/dp-cap-acquisition-corp-i/stock-price-history'>DP Cap Acquisition Corp I (DPCS)</a>,Unclassified
SCUA,Unclassified,sculptor-acquisition-corp-i,Sculptor Acquisition Corp I,United States,294.98,0,0,0,0,0,20,67.8,<a href='https://www.macrotrends.net/stocks/charts/SCUA/sculptor-acquisition-corp-i/stock-price-history'>Sculptor Acquisition Corp I (SCUA)</a>,Unclassified
RENE,Unclassified,cartesian-growth-ii,Cartesian Growth II,United States,294.69,0,0,0,0,0,0,59.4,<a href='https://www.macrotrends.net/stocks/charts/RENE/cartesian-growth-ii/stock-price-history'>Cartesian Growth II (RENE)</a>,Unclassified
CXAC,Unclassified,c5-acquisition,C5 Acquisition,United States,294.69,0,0,0,0,0,0,90.3,<a href='https://www.macrotrends.net/stocks/charts/CXAC/c5-acquisition/stock-price-history'>C5 Acquisition (CXAC)</a>,Unclassified
BPAC,Unclassified,bullpen-parlay-acquisition,Bullpen Parlay Acquisition,United States,294.69,0,0,0,0,0,22.6,69.88,<a href='https://www.macrotrends.net/stocks/charts/BPAC/bullpen-parlay-acquisition/stock-price-history'>Bullpen Parlay Acquisition (BPAC)</a>,Unclassified
MPRA,Unclassified,mercato-partners-acquisition,Mercato Partners Acquisition,United States,294.4,0,0,0,0,0,20,74.09,<a href='https://www.macrotrends.net/stocks/charts/MPRA/mercato-partners-acquisition/stock-price-history'>Mercato Partners Acquisition (MPRA)</a>,Unclassified
BHAC,Unclassified,crixus-bh3-acquisition,Crixus BH3 Acquisition,United States,294.4,0,0,0,0,0,0,74.48,<a href='https://www.macrotrends.net/stocks/charts/BHAC/crixus-bh3-acquisition/stock-price-history'>Crixus BH3 Acquisition (BHAC)</a>,Unclassified
UTAA,Unclassified,uta-acquisition,UTA Acquisition,United States,294.11,0,0,0,0,0,20,68.04,<a href='https://www.macrotrends.net/stocks/charts/UTAA/uta-acquisition/stock-price-history'>UTA Acquisition (UTAA)</a>,Unclassified
XFIN,Unclassified,excelfin-acquisition,ExcelFin Acquisition,,293.83,0,0,0,0,0,0,67.58,<a href='https://www.macrotrends.net/stocks/charts/XFIN/excelfin-acquisition/stock-price-history'>ExcelFin Acquisition (XFIN)</a>,Unclassified
AEAE,Unclassified,altenergy-acquisition,AltEnergy Acquisition,United States,293.83,0,0,0,0,0,20,68.99,<a href='https://www.macrotrends.net/stocks/charts/AEAE/altenergy-acquisition/stock-price-history'>AltEnergy Acquisition (AEAE)</a>,Unclassified
BRD,Unclassified,beard-energy-transition-acquisition,Beard Energy Transition Acquisition,United States,293.28,0,0,0,0,0,20,68.89,<a href='https://www.macrotrends.net/stocks/charts/BRD/beard-energy-transition-acquisition/stock-price-history'>Beard Energy Transition Acquisition (BRD)</a>,Unclassified
WRAC,Unclassified,williams-rowland-acquisition,Williams Rowland Acquisition,United States,293.25,0,0,0,0,0,18.7,69.75,<a href='https://www.macrotrends.net/stocks/charts/WRAC/williams-rowland-acquisition/stock-price-history'>Williams Rowland Acquisition (WRAC)</a>,Unclassified
FIAC,Unclassified,focus-impact-acquisition,Focus Impact Acquisition,United States,293.25,0,0,0,0,0,20,69.5,<a href='https://www.macrotrends.net/stocks/charts/FIAC/focus-impact-acquisition/stock-price-history'>Focus Impact Acquisition (FIAC)</a>,Unclassified
PORT,Unclassified,southport-acquisition,Southport Acquisition,United States,292.96,0,0,0,0,0,20,59.26,<a href='https://www.macrotrends.net/stocks/charts/PORT/southport-acquisition/stock-price-history'>Southport Acquisition (PORT)</a>,Unclassified
KNSW,Unclassified,knightswan-acquisition,KnightSwan Acquisition,United States,292.96,0,0,0,0,0,20,61.46,<a href='https://www.macrotrends.net/stocks/charts/KNSW/knightswan-acquisition/stock-price-history'>KnightSwan Acquisition (KNSW)</a>,Unclassified
SPCM,Unclassified,sound-point-acquisition-corp-i,Sound Point Acquisition Corp I,United States,292.78,0,0,0,0,0,0,70.95,<a href='https://www.macrotrends.net/stocks/charts/SPCM/sound-point-acquisition-corp-i/stock-price-history'>Sound Point Acquisition Corp I (SPCM)</a>,Unclassified
WWAC,Unclassified,worldwide-webb-acquisition,Worldwide Webb Acquisition,United States,292.67,0,0,0,0,0,19.6,75.68,<a href='https://www.macrotrends.net/stocks/charts/WWAC/worldwide-webb-acquisition/stock-price-history'>Worldwide Webb Acquisition (WWAC)</a>,Unclassified
IQMD,Unclassified,intelligent-medicine-acquisition,Intelligent Medicine Acquisition,United States,291.72,0,0,0,0,0,0.48,56.63,<a href='https://www.macrotrends.net/stocks/charts/IQMD/intelligent-medicine-acquisition/stock-price-history'>Intelligent Medicine Acquisition (IQMD)</a>,Unclassified
IXAQ,Unclassified,ix-acquisition,IX Acquisition,United Kingdom,291.24,0,0,0,0,0,0,75.88,<a href='https://www.macrotrends.net/stocks/charts/IXAQ/ix-acquisition/stock-price-history'>IX Acquisition (IXAQ)</a>,Unclassified
VII,Unclassified,7gc-holdings,7GC Holdings,United States,291.09,0,0,0,0,0,0,75.97,<a href='https://www.macrotrends.net/stocks/charts/VII/7gc-holdings/stock-price-history'>7GC Holdings (VII)</a>,Unclassified
LCW,Unclassified,learn-cw-investment,Learn CW Investment,United States,290.97,0,0,0,0,0,20,44.71,<a href='https://www.macrotrends.net/stocks/charts/LCW/learn-cw-investment/stock-price-history'>Learn CW Investment (LCW)</a>,Unclassified
TRIS,Unclassified,tristar-acquisition-i,Tristar Acquisition I,United States,290.95,0,0,0,0,0,0,64.54,<a href='https://www.macrotrends.net/stocks/charts/TRIS/tristar-acquisition-i/stock-price-history'>Tristar Acquisition I (TRIS)</a>,Unclassified
ITQ,Unclassified,itiquira-acquisition,Itiquira Acquisition,United States,290.95,0,0,0,0,0,0.42,61.27,<a href='https://www.macrotrends.net/stocks/charts/ITQ/itiquira-acquisition/stock-price-history'>Itiquira Acquisition (ITQ)</a>,Unclassified
LDHA,Unclassified,ldh-growth-corp-i,LDH Growth Corp I,United States,290.66,0,0,0,0,0,0.34,69.46,<a href='https://www.macrotrends.net/stocks/charts/LDHA/ldh-growth-corp-i/stock-price-history'>LDH Growth Corp I (LDHA)</a>,Unclassified
VLAT,Unclassified,valor-latitude-acquisition,Valor Latitude Acquisition,Cayman Islands,289.51,0,0,1.3,0,0,0,62.66,<a href='https://www.macrotrends.net/stocks/charts/VLAT/valor-latitude-acquisition/stock-price-history'>Valor Latitude Acquisition (VLAT)</a>,Unclassified
HWKZ,Unclassified,hawks-acquisition,Hawks Acquisition,United States,287.79,0,0,0,0,0,0,76.14,<a href='https://www.macrotrends.net/stocks/charts/HWKZ/hawks-acquisition/stock-price-history'>Hawks Acquisition (HWKZ)</a>,Unclassified
FWAC,Unclassified,fifth-wall-acquisition-iii,Fifth Wall Acquisition III,United States,285.21,0,0,0,0,0,0,94.66,<a href='https://www.macrotrends.net/stocks/charts/FWAC/fifth-wall-acquisition-iii/stock-price-history'>Fifth Wall Acquisition III (FWAC)</a>,Unclassified
IVCP,Unclassified,swiftmerge-acquisition,Swiftmerge Acquisition,Canada,285.19,0,0,0,0,0,12,60.3,<a href='https://www.macrotrends.net/stocks/charts/IVCP/swiftmerge-acquisition/stock-price-history'>Swiftmerge Acquisition (IVCP)</a>,Unclassified
OSI,Unclassified,osiris-acquisition,Osiris Acquisition,United States,284.63,0,0,0,0,0,19.8,60.44,<a href='https://www.macrotrends.net/stocks/charts/OSI/osiris-acquisition/stock-price-history'>Osiris Acquisition (OSI)</a>,Unclassified
EGGF,Unclassified,eg-acquisition,EG Acquisition,United States,282.09,0,0,0,0,0,0,63.29,<a href='https://www.macrotrends.net/stocks/charts/EGGF/eg-acquisition/stock-price-history'>EG Acquisition (EGGF)</a>,Unclassified
NFNT,Unclassified,infinite-acquisition,Infinite Acquisition,,282.07,0,0,0,0,0,1.4,86.13,<a href='https://www.macrotrends.net/stocks/charts/NFNT/infinite-acquisition/stock-price-history'>Infinite Acquisition (NFNT)</a>,Unclassified
RJAC,Unclassified,jackson-acquisition,Jackson Acquisition,United States,281.5,0,0,0,0,0,20,66.67,<a href='https://www.macrotrends.net/stocks/charts/RJAC/jackson-acquisition/stock-price-history'>Jackson Acquisition (RJAC)</a>,Unclassified
FRSG,Unclassified,first-reserve-sustainable-growth,First Reserve Sustainable Growth,United States,279.95,0,0,0,0,0,0,73.56,<a href='https://www.macrotrends.net/stocks/charts/FRSG/first-reserve-sustainable-growth/stock-price-history'>First Reserve Sustainable Growth (FRSG)</a>,Unclassified
FZT,Unclassified,fast-acquisition-ii,FAST Acquisition II,United States,279.31,0,0,0,0,0,0,71.68,<a href='https://www.macrotrends.net/stocks/charts/FZT/fast-acquisition-ii/stock-price-history'>FAST Acquisition II (FZT)</a>,Unclassified
SKYA,Unclassified,skydeck-acquisition,Skydeck Acquisition,United States,278.46,0,0,0,0,0,0,67.28,<a href='https://www.macrotrends.net/stocks/charts/SKYA/skydeck-acquisition/stock-price-history'>Skydeck Acquisition (SKYA)</a>,Unclassified
